relative_path,directory,filename,stem,family,name_prefix,virtual_layer_id,size_bytes,zip_status,entry_count,entry_file_count,entry_dir_count,entry_uncompressed_bytes,entry_extension_counts,has_tiff,has_wms_xml,metadata_entry_count,has_category_metadata,has_value_metadata
virtual_layers/virtualecocomm.entireleavedmountainavensherbaceousvegetationdryasintegrifoliaherbaceousvegetation.481.zip,virtual_layers,virtualecocomm.entireleavedmountainavensherbaceousvegetationdryasintegrifoliaherbaceousvegetation.481.zip,virtualecocomm.entireleavedmountainavensherbaceousvegetationdryasintegrifoliaherbaceousvegetation.481,virtual_layer,virtualecocomm.entireleavedmountainavensherbaceousvegetationdryasintegrifoliaherbaceousvegetation.481,481,1869027,ok,2,2,0,542224445,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.entireleavedmountainavensroughfescuedryasintegrifoliafestucacampestris.37.zip,virtual_layers,virtualecocomm.entireleavedmountainavensroughfescuedryasintegrifoliafestucacampestris.37.zip,virtualecocomm.entireleavedmountainavensroughfescuedryasintegrifoliafestucacampestris.37,virtual_layer,virtualecocomm.entireleavedmountainavensroughfescuedryasintegrifoliafestucacampestris.37,37,1970927,ok,2,2,0,542224256,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.fewfloweredspikerushhookmosseseleocharisquinquefloradrepanocladusspp.125.zip,virtual_layers,virtualecocomm.fewfloweredspikerushhookmosseseleocharisquinquefloradrepanocladusspp.125.zip,virtualecocomm.fewfloweredspikerushhookmosseseleocharisquinquefloradrepanocladusspp.125,virtual_layer,virtualecocomm.fewfloweredspikerushhookmosseseleocharisquinquefloradrepanocladusspp.125,125,1417243,ok,2,2,0,542224465,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.fourangledmountainheatherdwarfshrublandcassiopetetragonadwarfshrubland.36.zip,virtual_layers,virtualecocomm.fourangledmountainheatherdwarfshrublandcassiopetetragonadwarfshrubland.36.zip,virtualecocomm.fourangledmountainheatherdwarfshrublandcassiopetetragonadwarfshrubland.36,virtual_layer,virtualecocomm.fourangledmountainheatherdwarfshrublandcassiopetetragonadwarfshrubland.36,36,1773263,ok,2,2,0,542224387,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.fuzzyspikedwildryeroughfescueleymusinnovatusfestucacampestris.432.zip,virtual_layers,virtualecocomm.fuzzyspikedwildryeroughfescueleymusinnovatusfestucacampestris.432.zip,virtualecocomm.fuzzyspikedwildryeroughfescueleymusinnovatusfestucacampestris.432,virtual_layer,virtualecocomm.fuzzyspikedwildryeroughfescueleymusinnovatusfestucacampestris.432,432,1970907,ok,2,2,0,542224246,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.fuzzyspikedwildryeslenderwheatgrassleymusinnovatuselymustrachycaulus.412.zip,virtual_layers,virtualecocomm.fuzzyspikedwildryeslenderwheatgrassleymusinnovatuselymustrachycaulus.412.zip,virtualecocomm.fuzzyspikedwildryeslenderwheatgrassleymusinnovatuselymustrachycaulus.412,virtual_layer,virtualecocomm.fuzzyspikedwildryeslenderwheatgrassleymusinnovatuselymustrachycaulus.412,412,1970925,ok,2,2,0,542224253,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.garryoakarbutusquercusgarryanaarbutusmenziesii.478.zip,virtual_layers,virtualecocomm.garryoakarbutusquercusgarryanaarbutusmenziesii.478.zip,virtualecocomm.garryoakarbutusquercusgarryanaarbutusmenziesii.478,virtual_layer,virtualecocomm.garryoakarbutusquercusgarryanaarbutusmenziesii.478,478,1118949,ok,2,2,0,542224605,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.garryoakbigleafmaplecherriesquercusgarryanaacermacrophyllumprunusspp.276.zip,virtual_layers,virtualecocomm.garryoakbigleafmaplecherriesquercusgarryanaacermacrophyllumprunusspp.276.zip,virtualecocomm.garryoakbigleafmaplecherriesquercusgarryanaacermacrophyllumprunusspp.276,virtual_layer,virtualecocomm.garryoakbigleafmaplecherriesquercusgarryanaacermacrophyllumprunusspp.276,276,1112748,ok,2,2,0,542224167,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.garryoakcaliforniabromequercusgarryanabromuscarinatus.562.zip,virtual_layers,virtualecocomm.garryoakcaliforniabromequercusgarryanabromuscarinatus.562.zip,virtualecocomm.garryoakcaliforniabromequercusgarryanabromuscarinatus.562,virtual_layer,virtualecocomm.garryoakcaliforniabromequercusgarryanabromuscarinatus.562,562,1120191,ok,2,2,0,542224457,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.garryoakoceansprayquercusgarryanaholodiscusdiscolor.473.zip,virtual_layers,virtualecocomm.garryoakoceansprayquercusgarryanaholodiscusdiscolor.473.zip,virtualecocomm.garryoakoceansprayquercusgarryanaholodiscusdiscolor.473,virtual_layer,virtualecocomm.garryoakoceansprayquercusgarryanaholodiscusdiscolor.473,473,1120181,ok,2,2,0,542224454,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.giantwildryeherbaceousvegetationleymuscinereusherbaceousvegetation.114.zip,virtual_layers,virtualecocomm.giantwildryeherbaceousvegetationleymuscinereusherbaceousvegetation.114.zip,virtualecocomm.giantwildryeherbaceousvegetationleymuscinereusherbaceousvegetation.114,virtual_layer,virtualecocomm.giantwildryeherbaceousvegetationleymuscinereusherbaceousvegetation.114,114,1119524,ok,2,2,0,542224098,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.glaucousbluegrassherbaceousvegetationpoaglaucassprupicolaherbaceousvegetation.357.zip,virtual_layers,virtualecocomm.glaucousbluegrassherbaceousvegetationpoaglaucassprupicolaherbaceousvegetation.357.zip,virtualecocomm.glaucousbluegrassherbaceousvegetationpoaglaucassprupicolaherbaceousvegetation.357,virtual_layer,virtualecocomm.glaucousbluegrassherbaceousvegetationpoaglaucassprupicolaherbaceousvegetation.357,357,1125873,ok,2,2,0,542224368,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.gracefulmountainsedgeherbaceousvegetationcarexpodocarpaherbaceousvegetation.599.zip,virtual_layers,virtualecocomm.gracefulmountainsedgeherbaceousvegetationcarexpodocarpaherbaceousvegetation.599.zip,virtualecocomm.gracefulmountainsedgeherbaceousvegetationcarexpodocarpaherbaceousvegetation.599,virtual_layer,virtualecocomm.gracefulmountainsedgeherbaceousvegetationcarexpodocarpaherbaceousvegetation.599,599,2501689,ok,2,2,0,542227344,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.grandfirdulloregongrapeabiesgrandismahonianervosa.561.zip,virtual_layers,virtualecocomm.grandfirdulloregongrapeabiesgrandismahonianervosa.561.zip,virtualecocomm.grandfirdulloregongrapeabiesgrandismahonianervosa.561,virtual_layer,virtualecocomm.grandfirdulloregongrapeabiesgrandismahonianervosa.561,561,1119906,ok,2,2,0,542224087,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.grandfirthreeleavedfoamflowerabiesgrandistiarellatrifoliata.54.zip,virtual_layers,virtualecocomm.grandfirthreeleavedfoamflowerabiesgrandistiarellatrifoliata.54.zip,virtualecocomm.grandfirthreeleavedfoamflowerabiesgrandistiarellatrifoliata.54,virtual_layer,virtualecocomm.grandfirthreeleavedfoamflowerabiesgrandistiarellatrifoliata.54,54,1119928,ok,2,2,0,542224097,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.greyleavedwillowmosssalixglaucamoss.18.zip,virtual_layers,virtualecocomm.greyleavedwillowmosssalixglaucamoss.18.zip,virtualecocomm.greyleavedwillowmosssalixglaucamoss.18,virtual_layer,virtualecocomm.greyleavedwillowmosssalixglaucamoss.18,18,1125092,ok,2,2,0,542224073,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hairywatercloverolneysbulrushmarsileavestitaschoenoplectusamericanus.34.zip,virtual_layers,virtualecocomm.hairywatercloverolneysbulrushmarsileavestitaschoenoplectusamericanus.34.zip,virtualecocomm.hairywatercloverolneysbulrushmarsileavestitaschoenoplectusamericanus.34,virtual_layer,virtualecocomm.hairywatercloverolneysbulrushmarsileavestitaschoenoplectusamericanus.34,34,1115777,ok,2,2,0,542224106,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hardhacksitkasedgespiraeadouglasiicarexsitchensis.363.zip,virtual_layers,virtualecocomm.hardhacksitkasedgespiraeadouglasiicarexsitchensis.363.zip,virtualecocomm.hardhacksitkasedgespiraeadouglasiicarexsitchensis.363,virtual_layer,virtualecocomm.hardhacksitkasedgespiraeadouglasiicarexsitchensis.363,363,1245792,ok,2,2,0,542224370,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hardstemmedbulrushdeepmarshschoenoplectusacutusdeepmarsh.277.zip,virtual_layers,virtualecocomm.hardstemmedbulrushdeepmarshschoenoplectusacutusdeepmarsh.277.zip,virtualecocomm.hardstemmedbulrushdeepmarshschoenoplectusacutusdeepmarsh.277,virtual_layer,virtualecocomm.hardstemmedbulrushdeepmarshschoenoplectusacutusdeepmarsh.277,277,1194332,ok,2,2,0,542224230,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hendersonscheckermallowtidalmarshsidalceahendersoniitidalmarsh.159.zip,virtual_layers,virtualecocomm.hendersonscheckermallowtidalmarshsidalceahendersoniitidalmarsh.159.zip,virtualecocomm.hendersonscheckermallowtidalmarshsidalceahendersoniitidalmarsh.159,virtual_layer,virtualecocomm.hendersonscheckermallowtidalmarshsidalceahendersoniitidalmarsh.159,159,1130967,ok,2,2,0,542224098,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hudsonbayclubrushrustyhookmosstrichophorumalpinumscorpidiumrevolvens.144.zip,virtual_layers,virtualecocomm.hudsonbayclubrushrustyhookmosstrichophorumalpinumscorpidiumrevolvens.144.zip,virtualecocomm.hudsonbayclubrushrustyhookmosstrichophorumalpinumscorpidiumrevolvens.144,virtual_layer,virtualecocomm.hudsonbayclubrushrustyhookmosstrichophorumalpinumscorpidiumrevolvens.144,144,1310653,ok,2,2,0,542224200,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucebirchleavedspirearedstemmedfeathermosspiceaengelmanniixglaucaspiraeabetulifoliapleuroziumschreberi.374.zip,virtual_layers,virtualecocomm.hybridwhitesprucebirchleavedspirearedstemmedfeathermosspiceaengelmanniixglaucaspiraeabetulifoliapleuroziumschreberi.374.zip,virtualecocomm.hybridwhitesprucebirchleavedspirearedstemmedfeathermosspiceaengelmanniixglaucaspiraeabetulifoliapleuroziumschreberi.374,virtual_layer,virtualecocomm.hybridwhitesprucebirchleavedspirearedstemmedfeathermosspiceaengelmanniixglaucaspiraeabetulifoliapleuroziumschreberi.374,374,1158427,ok,2,2,0,542224212,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitespruceblackgooseberrydevilsclubpiceaengelmanniixglaucaribeslacustreoplopanaxhorridus.291.zip,virtual_layers,virtualecocomm.hybridwhitespruceblackgooseberrydevilsclubpiceaengelmanniixglaucaribeslacustreoplopanaxhorridus.291.zip,virtualecocomm.hybridwhitespruceblackgooseberrydevilsclubpiceaengelmanniixglaucaribeslacustreoplopanaxhorridus.291,virtual_layer,virtualecocomm.hybridwhitespruceblackgooseberrydevilsclubpiceaengelmanniixglaucaribeslacustreoplopanaxhorridus.291,291,1144662,ok,2,2,0,542224145,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitespruceblackgooseberrygrouseberrypiceaengelmanniixglaucaribeslacustrevacciniumscoparium.242.zip,virtual_layers,virtualecocomm.hybridwhitespruceblackgooseberrygrouseberrypiceaengelmanniixglaucaribeslacustrevacciniumscoparium.242.zip,virtualecocomm.hybridwhitespruceblackgooseberrygrouseberrypiceaengelmanniixglaucaribeslacustrevacciniumscoparium.242,virtual_layer,virtualecocomm.hybridwhitespruceblackgooseberrygrouseberrypiceaengelmanniixglaucaribeslacustrevacciniumscoparium.242,242,1188698,ok,2,2,0,542224270,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitespruceblackgooseberryoakfernpiceaengelmanniixglaucaribeslacustregymnocarpiumdryopteris.3.zip,virtual_layers,virtualecocomm.hybridwhitespruceblackgooseberryoakfernpiceaengelmanniixglaucaribeslacustregymnocarpiumdryopteris.3.zip,virtualecocomm.hybridwhitespruceblackgooseberryoakfernpiceaengelmanniixglaucaribeslacustregymnocarpiumdryopteris.3,virtual_layer,virtualecocomm.hybridwhitespruceblackgooseberryoakfernpiceaengelmanniixglaucaribeslacustregymnocarpiumdryopteris.3,3,1133954,ok,2,2,0,542224192,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitespruceblackgooseberrypiceaengelmanniixglaucaribeslacustre.461.zip,virtual_layers,virtualecocomm.hybridwhitespruceblackgooseberrypiceaengelmanniixglaucaribeslacustre.461.zip,virtualecocomm.hybridwhitespruceblackgooseberrypiceaengelmanniixglaucaribeslacustre.461,virtual_layer,virtualecocomm.hybridwhitespruceblackgooseberrypiceaengelmanniixglaucaribeslacustre.461,461,1154798,ok,2,2,0,542224245,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitespruceblackgooseberrywildsarsaparilla.567.zip,virtual_layers,virtualecocomm.hybridwhitespruceblackgooseberrywildsarsaparilla.567.zip,virtualecocomm.hybridwhitespruceblackgooseberrywildsarsaparilla.567,virtual_layer,virtualecocomm.hybridwhitespruceblackgooseberrywildsarsaparilla.567,567,1164440,ok,2,2,0,542224121,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitespruceblackhuckleberryfalsebox.49.zip,virtual_layers,virtualecocomm.hybridwhitespruceblackhuckleberryfalsebox.49.zip,virtualecocomm.hybridwhitespruceblackhuckleberryfalsebox.49,virtual_layer,virtualecocomm.hybridwhitespruceblackhuckleberryfalsebox.49,49,1118139,ok,2,2,0,542224076,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitespruceblackhuckleberryhighbushcranberrypiceaengelmanniixglaucavacciniummembranaceumviburnumedule.489.zip,virtual_layers,virtualecocomm.hybridwhitespruceblackhuckleberryhighbushcranberrypiceaengelmanniixglaucavacciniummembranaceumviburnumedule.489.zip,virtualecocomm.hybridwhitespruceblackhuckleberryhighbushcranberrypiceaengelmanniixglaucavacciniummembranaceumviburnumedule.489,virtual_layer,virtualecocomm.hybridwhitespruceblackhuckleberryhighbushcranberrypiceaengelmanniixglaucavacciniummembranaceumviburnumedule.489,489,1312195,ok,2,2,0,542224480,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitespruceblackhuckleberrypiceaengelmanniixglaucavacciniummembranaceum.399.zip,virtual_layers,virtualecocomm.hybridwhitespruceblackhuckleberrypiceaengelmanniixglaucavacciniummembranaceum.399.zip,virtualecocomm.hybridwhitespruceblackhuckleberrypiceaengelmanniixglaucavacciniummembranaceum.399,virtual_layer,virtualecocomm.hybridwhitespruceblackhuckleberrypiceaengelmanniixglaucavacciniummembranaceum.399,399,1281292,ok,2,2,0,542224211,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitespruceblacktwinberryoakfernpiceaengelmanniixglaucalonicerainvolucratagymnocarpiumdryopteris.378.zip,virtual_layers,virtualecocomm.hybridwhitespruceblacktwinberryoakfernpiceaengelmanniixglaucalonicerainvolucratagymnocarpiumdryopteris.378.zip,virtualecocomm.hybridwhitespruceblacktwinberryoakfernpiceaengelmanniixglaucalonicerainvolucratagymnocarpiumdryopteris.378,virtual_layer,virtualecocomm.hybridwhitespruceblacktwinberryoakfernpiceaengelmanniixglaucalonicerainvolucratagymnocarpiumdryopteris.378,378,1349859,ok,2,2,0,542224426,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitespruceblacktwinberrypiceaengelmanniixglaucalonicerainvolucrata.262.zip,virtual_layers,virtualecocomm.hybridwhitespruceblacktwinberrypiceaengelmanniixglaucalonicerainvolucrata.262.zip,virtualecocomm.hybridwhitespruceblacktwinberrypiceaengelmanniixglaucalonicerainvolucrata.262,virtual_layer,virtualecocomm.hybridwhitespruceblacktwinberrypiceaengelmanniixglaucalonicerainvolucrata.262,262,1189369,ok,2,2,0,542224253,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitespruceblacktwinberrysweetcoltsfootpiceaengelmanniixglaucalonicerainvolucratapetasitesfrigidus.462.zip,virtual_layers,virtualecocomm.hybridwhitespruceblacktwinberrysweetcoltsfootpiceaengelmanniixglaucalonicerainvolucratapetasitesfrigidus.462.zip,virtualecocomm.hybridwhitespruceblacktwinberrysweetcoltsfootpiceaengelmanniixglaucalonicerainvolucratapetasitesfrigidus.462,virtual_layer,virtualecocomm.hybridwhitespruceblacktwinberrysweetcoltsfootpiceaengelmanniixglaucalonicerainvolucratapetasitesfrigidus.462,462,1320875,ok,2,2,0,542224473,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucecrowberryglowmosspiceaengelmanniixglaucaempetrumnigrumaulacomniumpalustre.28.zip,virtual_layers,virtualecocomm.hybridwhitesprucecrowberryglowmosspiceaengelmanniixglaucaempetrumnigrumaulacomniumpalustre.28.zip,virtualecocomm.hybridwhitesprucecrowberryglowmosspiceaengelmanniixglaucaempetrumnigrumaulacomniumpalustre.28,virtual_layer,virtualecocomm.hybridwhitesprucecrowberryglowmosspiceaengelmanniixglaucaempetrumnigrumaulacomniumpalustre.28,28,1153615,ok,2,2,0,542224137,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucecrowberryknightsplumepiceaengelmanniixglaucaempetrumnigrumptiliumcristacastrensis.74.zip,virtual_layers,virtualecocomm.hybridwhitesprucecrowberryknightsplumepiceaengelmanniixglaucaempetrumnigrumptiliumcristacastrensis.74.zip,virtualecocomm.hybridwhitesprucecrowberryknightsplumepiceaengelmanniixglaucaempetrumnigrumptiliumcristacastrensis.74,virtual_layer,virtualecocomm.hybridwhitesprucecrowberryknightsplumepiceaengelmanniixglaucaempetrumnigrumptiliumcristacastrensis.74,74,1153638,ok,2,2,0,542224147,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucedevilsclubladyfernpiceaengelmanniixglaucaoplopanaxhorridusathyriumfilixfemina.439.zip,virtual_layers,virtualecocomm.hybridwhitesprucedevilsclubladyfernpiceaengelmanniixglaucaoplopanaxhorridusathyriumfilixfemina.439.zip,virtualecocomm.hybridwhitesprucedevilsclubladyfernpiceaengelmanniixglaucaoplopanaxhorridusathyriumfilixfemina.439,virtual_layer,virtualecocomm.hybridwhitesprucedevilsclubladyfernpiceaengelmanniixglaucaoplopanaxhorridusathyriumfilixfemina.439,439,1238450,ok,2,2,0,542224374,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucedevilsclubpiceaengelmanniixglaucaoplopanaxhorridus.38.zip,virtual_layers,virtualecocomm.hybridwhitesprucedevilsclubpiceaengelmanniixglaucaoplopanaxhorridus.38.zip,virtualecocomm.hybridwhitesprucedevilsclubpiceaengelmanniixglaucaoplopanaxhorridus.38,virtual_layer,virtualecocomm.hybridwhitesprucedevilsclubpiceaengelmanniixglaucaoplopanaxhorridus.38,38,1479857,ok,2,2,0,542224521,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucedevilsclubstepmosspiceaengelmanniixglaucaoplopanaxhorridushylocomiumsplendens.319.zip,virtual_layers,virtualecocomm.hybridwhitesprucedevilsclubstepmosspiceaengelmanniixglaucaoplopanaxhorridushylocomiumsplendens.319.zip,virtualecocomm.hybridwhitesprucedevilsclubstepmosspiceaengelmanniixglaucaoplopanaxhorridushylocomiumsplendens.319,virtual_layer,virtualecocomm.hybridwhitesprucedevilsclubstepmosspiceaengelmanniixglaucaoplopanaxhorridushylocomiumsplendens.319,319,1118421,ok,2,2,0,542224145,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucedouglasfirblackgooseberrypiceaengelmanniixglaucapseudotsugamenziesiiribeslacustre.25.zip,virtual_layers,virtualecocomm.hybridwhitesprucedouglasfirblackgooseberrypiceaengelmanniixglaucapseudotsugamenziesiiribeslacustre.25.zip,virtualecocomm.hybridwhitesprucedouglasfirblackgooseberrypiceaengelmanniixglaucapseudotsugamenziesiiribeslacustre.25,virtual_layer,virtualecocomm.hybridwhitesprucedouglasfirblackgooseberrypiceaengelmanniixglaucapseudotsugamenziesiiribeslacustre.25,25,1207070,ok,2,2,0,542224427,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucefalseboxknightsplumepiceaengelmanniixglaucapaxistimamyrsinitesptiliumcristacastrensis.318.zip,virtual_layers,virtualecocomm.hybridwhitesprucefalseboxknightsplumepiceaengelmanniixglaucapaxistimamyrsinitesptiliumcristacastrensis.318.zip,virtualecocomm.hybridwhitesprucefalseboxknightsplumepiceaengelmanniixglaucapaxistimamyrsinitesptiliumcristacastrensis.318,virtual_layer,virtualecocomm.hybridwhitesprucefalseboxknightsplumepiceaengelmanniixglaucapaxistimamyrsinitesptiliumcristacastrensis.318,318,1118309,ok,2,2,0,542224152,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucefalseboxredstemmedfeathermosspiceaengelmanniixglaucapaxistimamyrsinitespleuroziumschreberi.255.zip,virtual_layers,virtualecocomm.hybridwhitesprucefalseboxredstemmedfeathermosspiceaengelmanniixglaucapaxistimamyrsinitespleuroziumschreberi.255.zip,virtualecocomm.hybridwhitesprucefalseboxredstemmedfeathermosspiceaengelmanniixglaucapaxistimamyrsinitespleuroziumschreberi.255,virtual_layer,virtualecocomm.hybridwhitesprucefalseboxredstemmedfeathermosspiceaengelmanniixglaucapaxistimamyrsinitespleuroziumschreberi.255,255,1167833,ok,2,2,0,542224247,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucefoamlichenspiceaengelmanniixglaucastereocaulonspp.297.zip,virtual_layers,virtualecocomm.hybridwhitesprucefoamlichenspiceaengelmanniixglaucastereocaulonspp.297.zip,virtualecocomm.hybridwhitesprucefoamlichenspiceaengelmanniixglaucastereocaulonspp.297,virtual_layer,virtualecocomm.hybridwhitesprucefoamlichenspiceaengelmanniixglaucastereocaulonspp.297,297,1132874,ok,2,2,0,542224109,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucehardhackoakfernpiceaengelmanniixglaucaspiraeadouglasiigymnocarpiumdryopteris.265.zip,virtual_layers,virtualecocomm.hybridwhitesprucehardhackoakfernpiceaengelmanniixglaucaspiraeadouglasiigymnocarpiumdryopteris.265.zip,virtualecocomm.hybridwhitesprucehardhackoakfernpiceaengelmanniixglaucaspiraeadouglasiigymnocarpiumdryopteris.265,virtual_layer,virtualecocomm.hybridwhitesprucehardhackoakfernpiceaengelmanniixglaucaspiraeadouglasiigymnocarpiumdryopteris.265,265,1147430,ok,2,2,0,542224142,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucehardhackpiceaengelmanniixglaucaspiraeadouglasii.80.zip,virtual_layers,virtualecocomm.hybridwhitesprucehardhackpiceaengelmanniixglaucaspiraeadouglasii.80.zip,virtualecocomm.hybridwhitesprucehardhackpiceaengelmanniixglaucaspiraeadouglasii.80,virtual_layer,virtualecocomm.hybridwhitesprucehardhackpiceaengelmanniixglaucaspiraeadouglasii.80,80,1124516,ok,2,2,0,542224104,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucehardhackpricklyrosepiceaengelmanniixglaucaspiraeadouglasiirosaacicularis.362.zip,virtual_layers,virtualecocomm.hybridwhitesprucehardhackpricklyrosepiceaengelmanniixglaucaspiraeadouglasiirosaacicularis.362.zip,virtualecocomm.hybridwhitesprucehardhackpricklyrosepiceaengelmanniixglaucaspiraeadouglasiirosaacicularis.362,virtual_layer,virtualecocomm.hybridwhitesprucehardhackpricklyrosepiceaengelmanniixglaucaspiraeadouglasiirosaacicularis.362,362,1134996,ok,2,2,0,542224138,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucehorsetailscrowberrypiceaengelmanniixglaucaequisetumsppempetrumnigrum.41.zip,virtual_layers,virtualecocomm.hybridwhitesprucehorsetailscrowberrypiceaengelmanniixglaucaequisetumsppempetrumnigrum.41.zip,virtualecocomm.hybridwhitesprucehorsetailscrowberrypiceaengelmanniixglaucaequisetumsppempetrumnigrum.41,virtual_layer,virtualecocomm.hybridwhitesprucehorsetailscrowberrypiceaengelmanniixglaucaequisetumsppempetrumnigrum.41,41,1153603,ok,2,2,0,542224132,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucehorsetailsglowmosspiceaengelmanniixglaucaequisetumsppaulacomniumpalustre.503.zip,virtual_layers,virtualecocomm.hybridwhitesprucehorsetailsglowmosspiceaengelmanniixglaucaequisetumsppaulacomniumpalustre.503.zip,virtualecocomm.hybridwhitesprucehorsetailsglowmosspiceaengelmanniixglaucaequisetumsppaulacomniumpalustre.503,virtual_layer,virtualecocomm.hybridwhitesprucehorsetailsglowmosspiceaengelmanniixglaucaequisetumsppaulacomniumpalustre.503,503,1358065,ok,2,2,0,542224553,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucehorsetailsleafymossespiceaengelmanniixglaucaequisetumsppmniumspp.43.zip,virtual_layers,virtualecocomm.hybridwhitesprucehorsetailsleafymossespiceaengelmanniixglaucaequisetumsppmniumspp.43.zip,virtualecocomm.hybridwhitesprucehorsetailsleafymossespiceaengelmanniixglaucaequisetumsppmniumspp.43,virtual_layer,virtualecocomm.hybridwhitesprucehorsetailsleafymossespiceaengelmanniixglaucaequisetumsppmniumspp.43,43,1199277,ok,2,2,0,542224301,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
virtual_layers/virtualecocomm.hybridwhitesprucehorsetailspiceaengelmanniixglaucaequisetumspp.534.zip,virtual_layers,virtualecocomm.hybridwhitesprucehorsetailspiceaengelmanniixglaucaequisetumspp.534.zip,virtualecocomm.hybridwhitesprucehorsetailspiceaengelmanniixglaucaequisetumspp.534,virtual_layer,virtualecocomm.hybridwhitesprucehorsetailspiceaengelmanniixglaucaequisetumspp.534,534,1724850,ok,2,2,0,542225416,"{""tiff"": 1, ""txt"": 1}",true,false,1,false,false
